variant,date,slot,time_interval,issue_datetime,issue_hour,target_end,price_yuan_per_kwh,price_forecast_yuan_per_kwh,price_radius_yuan_per_kwh,price_optimization_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,risk_requirement_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
4-2,2025-01-01,62,10:20-10:30,2025-01-01 00:00:00,0,2025-01-01 10:30:00,1.3646000000,0.6000000000,0.0000000000,0.6000000000,6986.1700000000,5494.7250000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,248.5741666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1696.0215391667,1696.0215391667
4-2,2025-01-01,63,10:30-10:40,2025-01-01 00:00:00,0,2025-01-01 10:40:00,1.4099000000,0.6000000000,0.0000000000,0.6000000000,7098.9702000000,5437.9778000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,276.8320666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1951.5276539667,1951.5276539667
4-2,2025-01-01,64,10:40-10:50,2025-01-01 00:00:00,0,2025-01-01 10:50:00,1.1773000000,0.6000000000,0.0000000000,0.6000000000,7193.9930000000,5396.2126000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,299.6300666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1763.7723874333,1763.7723874333
4-2,2025-01-01,65,10:50-11:00,2025-01-01 00:00:00,0,2025-01-01 11:00:00,0.8060000000,0.6000000000,0.0000000000,0.6000000000,7135.1800000000,5372.1000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,293.8466666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1184.2020666667,1184.2020666667
4-2,2025-01-01,66,11:00-11:10,2025-01-01 00:00:00,0,2025-01-01 11:10:00,0.7483000000,0.6000000000,0.0000000000,0.6000000000,7042.9470000000,5182.9722000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,309.9958000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1159.8492857000,1159.8492857000
4-2,2025-01-01,67,11:10-11:20,2025-01-01 00:00:00,0,2025-01-01 11:20:00,0.7981000000,0.6000000000,0.0000000000,0.6000000000,7069.1675000000,5131.5011000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,322.9444000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1288.7096282000,1288.7096282000
4-2,2025-01-01,68,11:20-11:30,2025-01-01 00:00:00,0,2025-01-01 11:30:00,0.7929000000,0.6000000000,0.0000000000,0.6000000000,7129.1700000000,5294.7750000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,305.7325000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1212.0764962500,1212.0764962500
4-2,2025-01-01,69,11:30-11:40,2025-01-01 00:00:00,0,2025-01-01 11:40:00,0.7713000000,0.6000000000,0.0000000000,0.6000000000,6971.0393000000,5434.7444000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,256.0491500000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,987.4535469750,987.4535469750
4-2,2025-01-01,70,11:40-11:50,2025-01-01 00:00:00,0,2025-01-01 11:50:00,0.7260000000,0.6000000000,0.0000000000,0.6000000000,6648.4937000000,5455.5011000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,198.8321000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,721.7605230000,721.7605230000
4-2,2025-01-01,71,11:50-12:00,2025-01-01 00:00:00,0,2025-01-01 12:00:00,0.7133000000,0.6000000000,0.0000000000,0.6000000000,6471.2900000000,5331.7125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,189.9295833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,677.3838589583,677.3838589583
4-2,2025-01-01,72,12:00-12:10,2025-01-01 00:00:00,0,2025-01-01 12:10:00,0.8026000000,0.6000000000,0.0000000000,0.6000000000,6681.1855000000,5126.6533000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,259.0887000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1039.7229531000,1039.7229531000
4-2,2025-01-01,73,12:10-12:20,2025-01-01 00:00:00,0,2025-01-01 12:20:00,0.8183000000,0.6000000000,0.0000000000,0.6000000000,6585.2714000000,5118.4895000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,244.4636500000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1000.2230239750,1000.2230239750
4-2,2025-01-01,74,12:20-12:30,2025-01-01 00:00:00,0,2025-01-01 12:30:00,0.7305000000,0.6000000000,0.0000000000,0.6000000000,6283.9700000000,5302.5750000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,163.5658333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,597.4242062500,597.4242062500
4-2,2025-01-01,75,12:30-12:40,2025-01-01 00:00:00,0,2025-01-01 12:40:00,0.7120000000,0.6000000000,0.0000000000,0.6000000000,6547.9322000000,5399.7996000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,191.3554333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,681.2253426667,681.2253426667
4-2,2025-01-01,76,12:40-12:50,2025-01-01 00:00:00,0,2025-01-01 12:50:00,0.9030000000,0.6000000000,0.0000000000,0.6000000000,6747.6789000000,5377.6488000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,228.3383500000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1030.9476502500,1030.9476502500
4-2,2025-01-01,77,12:50-13:00,2025-01-01 00:00:00,0,2025-01-01 13:00:00,1.1525000000,0.6000000000,0.0000000000,0.6000000000,6682.3600000000,5261.8125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,236.7579166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1364.3174947917,1364.3174947917
4-2,2025-01-01,78,13:00-13:10,2025-01-01 00:00:00,0,2025-01-01 13:10:00,1.1607000000,0.6000000000,0.0000000000,0.6000000000,6790.9628000000,5097.6164000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,282.2244000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1637.8893054000,1637.8893054000
4-2,2025-01-01,79,13:10-13:20,2025-01-01 00:00:00,0,2025-01-01 13:20:00,1.1437000000,0.6000000000,0.0000000000,0.6000000000,6916.0165000000,5029.4534000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,314.4271833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1798.0518478917,1798.0518478917
4-2,2025-01-01,80,13:20-13:30,2025-01-01 00:00:00,0,2025-01-01 13:30:00,1.1537000000,0.6000000000,0.0000000000,0.6000000000,6834.7800000000,5043.8625000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,298.4862500000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1721.8179331250,1721.8179331250
4-2,2025-01-01,81,13:30-13:40,2025-01-01 00:00:00,0,2025-01-01 13:40:00,1.0571000000,0.6000000000,0.0000000000,0.6000000000,6546.5252000000,4973.5844000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,262.1568000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1385.6297664000,1385.6297664000
4-2,2025-01-01,82,13:40-13:50,2025-01-01 00:00:00,0,2025-01-01 13:50:00,1.1423000000,0.6000000000,0.0000000000,0.6000000000,6539.8730000000,4769.7524000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,295.0201000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1685.0073011500,1685.0073011500
4-2,2025-01-01,83,13:50-14:00,2025-01-01 00:00:00,0,2025-01-01 14:00:00,1.3627000000,0.6000000000,0.0000000000,0.6000000000,6773.9700000000,4478.6250000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,382.5575000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2606.5555262500,2606.5555262500
4-2,2025-01-01,84,14:00-14:10,2025-01-01 00:00:00,0,2025-01-01 14:10:00,1.3630000000,0.6000000000,0.0000000000,0.6000000000,6736.8117000000,4209.3909000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,421.2368000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2870.7287920000,2870.7287920000
4-2,2025-01-01,85,14:10-14:20,2025-01-01 00:00:00,0,2025-01-01 14:20:00,1.3215000000,0.6000000000,0.0000000000,0.6000000000,6623.3813000000,4060.4316000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,427.1582833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2822.4483571250,2822.4483571250
4-2,2025-01-01,86,14:20-14:30,2025-01-01 00:00:00,0,2025-01-01 14:30:00,1.3884000000,0.6000000000,0.0000000000,0.6000000000,6548.9800000000,3934.4250000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,435.7591666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,3025.0401350000,3025.0401350000
4-2,2025-01-01,87,14:30-14:40,2025-01-01 00:00:00,0,2025-01-01 14:40:00,1.4736000000,0.6000000000,0.0000000000,0.6000000000,6398.5627000000,3648.1229000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,458.4066333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,3377.5400744000,3377.5400744000
4-2,2025-01-01,88,14:40-14:50,2025-01-01 00:00:00,0,2025-01-01 14:50:00,1.2203000000,0.6000000000,0.0000000000,0.6000000000,6196.5854000000,3431.0164000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,460.9281666667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2812.3532089167,2812.3532089167
4-2,2025-01-01,89,14:50-15:00,2025-01-01 00:00:00,0,2025-01-01 15:00:00,0.8295000000,0.6000000000,0.0000000000,0.6000000000,6154.6900000000,3327.3375000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,471.2254166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1954.4074156250,1954.4074156250
4-2,2025-01-01,90,15:00-15:10,2025-01-01 00:00:00,0,2025-01-01 15:10:00,0.8782000000,0.6000000000,0.0000000000,0.6000000000,6459.5818000000,3139.1175000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,553.4107166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2430.0264568833,2430.0264568833
4-2,2025-01-01,91,15:10-15:20,2025-01-01 00:00:00,0,2025-01-01 15:20:00,0.9740000000,0.6000000000,0.0000000000,0.6000000000,6622.8857000000,2860.4253000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,627.0767333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,3053.8636913333,3053.8636913333
4-2,2025-01-01,92,15:20-15:30,2025-01-01 00:00:00,0,2025-01-01 15:30:00,0.9257000000,0.6000000000,0.0000000000,0.6000000000,6493.6100000000,2505.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,664.7683333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,3076.8802308333,3076.8802308333
4-2,2025-01-01,93,15:30-15:40,2025-01-01 00:00:00,0,2025-01-01 15:40:00,0.9368000000,0.6000000000,0.0000000000,0.6000000000,6375.0516000000,2089.6950000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,714.2261000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,3345.4350524000,3345.4350524000
4-2,2025-01-01,94,15:40-15:50,2025-01-01 00:00:00,0,2025-01-01 15:50:00,0.9885000000,0.6000000000,0.0000000000,0.6000000000,6354.1130000000,1762.1562000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,765.3261333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,3782.6244140000,3782.6244140000
4-2,2025-01-01,95,15:50-16:00,2025-01-01 00:00:00,0,2025-01-01 16:00:00,1.0236000000,0.6000000000,0.0000000000,0.6000000000,6404.2500000000,1525.8000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,813.0750000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,4161.3178500000,4161.3178500000
4-2,2025-01-01,96,16:00-16:10,2025-01-01 00:00:00,0,2025-01-01 16:10:00,1.0256000000,0.6000000000,0.0000000000,0.6000000000,6444.9720000000,1249.2025000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,865.9615833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,4440.6509993333,4440.6509993333
4-2,2025-01-01,97,16:10-16:20,2025-01-01 00:00:00,0,2025-01-01 16:20:00,1.0518000000,0.6000000000,0.0000000000,0.6000000000,6399.4586000000,968.2219000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,905.2061166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,4760.4789675500,4760.4789675500
4-2,2025-01-01,98,16:20-16:30,2025-01-01 00:00:00,0,2025-01-01 16:30:00,1.0918000000,0.6000000000,0.0000000000,0.6000000000,6292.1500000000,706.6125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,930.9229166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5081.9082020833,5081.9082020833
4-2,2025-01-01,99,16:30-16:40,2025-01-01 00:00:00,0,2025-01-01 16:40:00,1.0866000000,0.6000000000,0.0000000000,0.6000000000,6236.9153000000,440.4383000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,966.0795000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5248.7099235000,5248.7099235000
4-2,2025-01-01,100,16:40-16:50,2025-01-01 00:00:00,0,2025-01-01 16:50:00,1.1196000000,0.6000000000,0.0000000000,0.6000000000,6299.9437000000,180.8850000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1019.8431166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5709.0817671000,5709.0817671000
4-2,2025-01-01,101,16:50-17:00,2025-01-01 00:00:00,0,2025-01-01 17:00:00,1.1821000000,0.6000000000,0.0000000000,0.6000000000,6389.0600000000,2.9625000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1064.3495833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,6290.8382122917,6290.8382122917
4-2,2025-01-01,102,17:00-17:10,2025-01-01 00:00:00,0,2025-01-01 17:10:00,1.1719000000,0.6000000000,0.0000000000,0.6000000000,6325.1833000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1054.1972166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,6177.0685910583,6177.0685910583
4-2,2025-01-01,103,17:10-17:20,2025-01-01 00:00:00,0,2025-01-01 17:20:00,1.1271000000,0.6000000000,0.0000000000,0.6000000000,6169.4734000000,5.9578000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1027.2526000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5789.0820273000,5789.0820273000
4-2,2025-01-01,104,17:20-17:30,2025-01-01 00:00:00,0,2025-01-01 17:30:00,1.1001000000,0.6000000000,0.0000000000,0.6000000000,6191.9900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1031.9983333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5676.5068325000,5676.5068325000
4-2,2025-01-01,105,17:30-17:40,2025-01-01 00:00:00,0,2025-01-01 17:40:00,1.1206000000,0.6000000000,0.0000000000,0.6000000000,6464.5067000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1077.4177833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,6036.7718400167,6036.7718400167
4-2,2025-01-01,106,17:40-17:50,2025-01-01 00:00:00,0,2025-01-01 17:50:00,1.2125000000,0.6000000000,0.0000000000,0.6000000000,5764.0309000000,0.4277000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,960.6005333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5823.6407333333,5823.6407333333
4-2,2025-01-01,107,17:50-18:00,2025-01-01 00:00:00,0,2025-01-01 18:00:00,1.3246000000,0.6000000000,0.0000000000,0.6000000000,4529.4500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,754.9083333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,4999.7578916667,4999.7578916667
4-2,2025-01-01,108,18:00-18:10,2025-01-01 00:00:00,0,2025-01-01 18:10:00,1.3543000000,0.6000000000,0.0000000000,0.6000000000,4490.5328000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,748.4221333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5067.9404758667,5067.9404758667
4-2,2025-01-01,109,18:10-18:20,2025-01-01 00:00:00,0,2025-01-01 18:20:00,1.2951000000,0.6000000000,0.0000000000,0.6000000000,4644.0206000000,0.0307000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,773.9983166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5012.0260995750,5012.0260995750
4-2,2025-01-01,110,18:20-18:30,2025-01-01 00:00:00,0,2025-01-01 18:30:00,1.2214000000,0.6000000000,0.0000000000,0.6000000000,4469.2100000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,744.8683333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,4548.9109116667,4548.9109116667
4-2,2025-01-01,111,18:30-18:40,2025-01-01 00:00:00,0,2025-01-01 18:40:00,1.2363000000,0.6000000000,0.0000000000,0.6000000000,4470.4650000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,745.0775000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,4605.6965662500,4605.6965662500
4-2,2025-01-01,112,18:40-18:50,2025-01-01 00:00:00,0,2025-01-01 18:50:00,1.3339000000,0.6000000000,0.0000000000,0.6000000000,4510.8756000000,0.0022000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,751.8122333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5014.2116902167,5014.2116902167
4-2,2025-01-01,113,18:50-19:00,2025-01-01 00:00:00,0,2025-01-01 19:00:00,1.4613000000,0.6000000000,0.0000000000,0.6000000000,4486.1700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,747.6950000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5463.0335175000,5463.0335175000
4-2,2025-01-01,114,19:00-19:10,2025-01-01 00:00:00,0,2025-01-01 19:10:00,1.5521000000,0.6000000000,0.0000000000,0.6000000000,4471.7293000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,745.2882166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,5783.8092054417,5783.8092054417
